VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
7245,PROXIMO SPIRITS INC.,3776,Jose Cuervo Especial Silver,18.56,25.99,1750.0,26795,497315.2,25596.0,684036.04,295186.91,47031.43,38994.78,186720.84,27.3,0.96,1.38
3960,DIAGEO NORTH AMERICA INC,3746,Gordons Vodka 80 Proof,8.52,12.99,1750.0,58309,496792.68,57845.0,724360.55,188936.74,106278.68,257032.07,227567.87,31.42,0.99,1.46
17035,PERNOD RICARD USA,3728,Absolut Citron,18.93,24.99,1750.0,25959,491403.87,26222.0,658689.78,288436.23,48180.15,123780.22,167285.91,25.4,1.01,1.34
3924,HEAVEN HILL DISTILLERIES,3243,Burnetts Vodka,8.26,10.49,1750.0,57575,475569.5,57067.0,648535.33,182200.23,104847.72,14069.87,172965.83,26.67,0.99,1.36
3089,SIDNEY FRANK IMPORTING CO,5440,Jagermeister Liqueur,25.92,34.99,1750.0,18298,474284.16,18082.0,621256.18,318571.82,33226.63,8549.55,146972.02,23.66,0.99,1.31
480,BACARDI USA INC,4245,Bacardi Superior Rum,7.93,11.99,750.0,58816,466410.88,58320.0,643474.8,167950.57,45919.42,89286.27,177063.92,27.52,0.99,1.38
9165,ULTRA BEVERAGE COMPANY LLP,36378,MezzaCorona Pnt Grigio,6.83,9.97,1500.0,68084,465013.72,67195.0,695816.41,155747.37,15097.47,68054.7,230802.69,33.17,0.99,1.5
3664,WILLIAM GRANT & SONS INC,4198,Sailor Jerry Spiced Navy Rum,17.51,24.99,1750.0,25998,455224.98,23008.0,575754.92,288223.98,42276.16,30234.42,120529.94,20.93,0.88,1.26
10000,MAJESTIC FINE WINES,24325,La Crema Chard Sonoma Cst,10.88,15.99,750.0,41274,449061.12,39387.0,658288.13,155090.73,4415.6,17587.59,209227.01,31.78,0.95,1.47
17035,PERNOD RICARD USA,5735,Malibu Rum,9.29,11.99,750.0,48121,447044.09,46557.0,598769.43,181685.19,36656.77,123780.22,151725.34,25.34,0.97,1.34
8112,MOET HENNESSY USA INC,5342,Grand Marnier,19.85,28.99,750.0,22234,441344.9,22623.0,687309.77,335050.78,17815.45,48347.26,245964.87,35.79,1.02,1.56
2555,DISARONNO INTERNATIONAL LLC,5311,Amaretto DiSaronno,23.7,31.99,1750.0,18409,436293.3,18376.0,667168.24,306347.94,33767.5,5861.03,230874.94,34.61,1.0,1.53
1392,CONSTELLATION BRANDS INC,19748,Clos du Bois Chard,9.2,13.99,1500.0,47153,433807.6,46069.0,701955.59,166739.16,10347.03,79528.99,268147.99,38.2,0.98,1.62
8112,MOET HENNESSY USA INC,3668,Belvedere Polish Vodka,34.12,42.99,1750.0,12713,433767.56,12218.0,536414.82,282790.95,22452.64,48347.26,102647.26,19.14,0.96,1.24
2561,EDRINGTON AMERICAS,2520,The Macallan 12 Yr Old,42.21,62.99,750.0,10227,431681.67,9713.0,572039.87,344176.98,7651.83,9654.5,140358.2,24.54,0.95,1.33
3960,DIAGEO NORTH AMERICA INC,8202,Sambuca Romana,13.33,17.99,750.0,32375,431558.75,31816.0,606781.84,219853.86,25052.7,257032.07,175223.09,28.88,0.98,1.41
3960,DIAGEO NORTH AMERICA INC,3276,Gordons London Dry,9.62,14.99,1750.0,44631,429350.22,44434.0,643753.66,185732.19,81641.21,257032.07,214403.44,33.31,1.0,1.5
3960,DIAGEO NORTH AMERICA INC,497,Capt Morgan Spiced Rum,14.7,19.99,1000.0,29200,429240.0,29238.0,584467.62,145247.34,30699.9,257032.07,155227.62,26.56,1.0,1.36
3960,DIAGEO NORTH AMERICA INC,1883,Seagrams 7 Crown,13.23,17.99,1750.0,32253,426707.19,32430.0,583415.7,227105.76,59584.78,257032.07,156708.51,26.86,1.01,1.37
3960,DIAGEO NORTH AMERICA INC,2767,Johnnie Walker Blue Label,139.7,189.99,750.0,2963,413931.1,2761.0,548648.39,399868.02,2176.61,257032.07,134717.29,24.55,0.93,1.33
17035,PERNOD RICARD USA,482,Absolut 80 Proof,14.28,21.99,1000.0,28888,412520.64,27866.0,599601.34,198436.06,29259.3,123780.22,187080.7,31.2,0.96,1.45
3960,DIAGEO NORTH AMERICA INC,8778,Bulleit Bourbon,37.29,49.99,1750.0,10966,408922.14,10796.0,525233.04,304106.57,19841.33,257032.07,116310.9,22.14,0.98,1.28
1128,BROWN-FORMAN CORP,1220,Woodford Reserve Bourbon,21.89,29.99,750.0,18645,408139.05,18408.0,589481.92,293510.15,14496.36,68601.68,181342.87,30.76,0.99,1.44
3960,DIAGEO NORTH AMERICA INC,2418,Crown Royal Regal Apple,16.53,22.99,750.0,24558,405943.74,24284.0,570271.16,263621.23,19122.7,257032.07,164327.42,28.82,0.99,1.4
1392,CONSTELLATION BRANDS INC,8504,R M Woodbridge Cab Svgn Cal,5.84,8.99,1500.0,69263,404495.92,68667.0,686725.33,148661.02,15427.26,79528.99,282229.41,41.1,0.99,1.7
660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,7.68,9.99,1750.0,52351,402055.68,51954.0,527560.96,156288.16,95452.87,17932.33,125505.28,23.79,0.99,1.31
3252,E & J GALLO WINERY,14622,La Marca Prosecco,8.66,12.99,750.0,46387,401711.42,45608.0,558344.69,124562.16,5114.6,61966.91,156633.27,28.05,0.98,1.39
8004,SAZERAC CO INC,3246,Bentley's Vodka,6.71,8.79,1750.0,59841,401533.11,59245.0,520763.55,136913.04,108849.58,50293.62,119230.44,22.9,0.99,1.3
17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,30.21,42.99,750.0,13250,400282.5,12463.0,544906.37,335249.38,9818.56,123780.22,144623.87,26.54,0.94,1.36
2555,DISARONNO INTERNATIONAL LLC,5312,Amaretto DiSaronno,14.7,21.99,750.0,27186,399634.2,26178.0,571763.22,228705.95,20614.87,5861.03,172129.02,30.1,0.96,1.43
3960,DIAGEO NORTH AMERICA INC,1869,Oban 14-Yr Single Malt,40.14,54.99,750.0,9892,397064.88,9219.0,549291.81,302801.33,7262.52,257032.07,152226.93,27.71,0.93,1.38
8112,MOET HENNESSY USA INC,8622,Dom Perignon,87.09,145.99,750.0,4544,395736.96,4127.0,589317.73,312139.21,459.15,48347.26,193580.77,32.85,0.91,1.49
3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,49.62,66.99,750.0,7821,388078.02,7644.0,550740.56,334191.73,6022.61,257032.07,162662.54,29.54,0.98,1.42
480,BACARDI USA INC,508,Bacardi Superior Rum,9.77,12.99,1000.0,38957,380609.89,38335.0,522309.15,123060.88,40251.75,89286.27,141699.26,27.13,0.98,1.37
3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,13.07,16.99,1750.0,29070,379944.9,28291.0,543425.09,233334.65,51982.14,14069.87,163480.19,30.08,0.97,1.43
8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,46.66,69.99,1750.0,8132,379439.12,8118.0,549271.82,225142.98,14917.3,48347.26,169832.7,30.92,1.0,1.45
1128,BROWN-FORMAN CORP,2143,Canadian Mist,10.07,12.99,1750.0,37653,379165.71,37763.0,518089.37,180374.16,69382.94,68601.68,138923.66,26.81,1.0,1.37
4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,50.33,74.99,750.0,7505,377726.65,7612.0,534970.92,222174.11,849.17,144929.24,157244.27,29.39,1.01,1.42
17035,PERNOD RICARD USA,2646,Chivas Regal,43.3,58.99,1750.0,8702,376796.6,8233.0,462119.67,267131.53,15131.22,123780.22,85323.07,18.46,0.95,1.23
7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,11.9,14.99,750.0,31495,374790.5,31383.0,494108.17,216863.36,24709.81,38994.78,119317.67,24.15,1.0,1.32
3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,20.79,25.99,1750.0,17755,369126.45,17633.0,482985.67,267976.33,32401.76,257032.07,113859.22,23.57,0.99,1.31
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,18.37,24.99,1750.0,20089,369034.93,20179.0,522535.21,230329.08,37080.62,8497.59,153500.28,29.38,1.0,1.42
1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,5.95,8.99,750.0,61869,368120.55,61253.0,567452.47,110538.35,6872.19,79528.99,199331.92,35.13,0.99,1.54
4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,15.03,19.99,1750.0,24202,363756.06,23843.0,485688.57,237850.84,43809.65,144929.24,121932.51,25.11,0.99,1.34
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,24.02,31.99,1000.0,15142,363710.84,14506.0,468587.94,124940.36,15231.3,123780.22,104877.1,22.38,0.96,1.29
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,28.45,37.99,750.0,12761,363050.45,12902.0,494732.98,272052.08,10162.8,123880.97,131682.53,26.62,1.01,1.36
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,39.99,53.99,750.0,9013,360429.87,7922.0,456461.78,290627.85,6241.49,30234.42,96031.91,21.04,0.88,1.27
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,24.61,31.99,750.0,14642,360339.62,13785.0,444452.15,262340.49,10859.05,123780.22,84112.53,18.92,0.94,1.23
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,12.02,15.99,1750.0,29914,359566.28,29911.0,491568.89,219621.59,54956.1,123880.97,132002.61,26.85,1.0,1.37
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,18.93,25.99,750.0,18900,357777.0,17620.0,470254.8,239842.66,13877.41,257032.07,112477.8,23.92,0.93,1.31
1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,5.06,9.99,750.0,70531,356886.86,70188.0,675519.62,133090.85,7876.0,79528.99,318632.76,47.17,1.0,1.89
12546,JIM BEAM BRANDS COMPANY,3982,Hornitos Reposado Tequila,14.38,19.99,750.0,24801,356638.38,22099.0,469603.01,226692.6,17402.72,123880.97,112964.63,24.06,0.89,1.32
3252,E & J GALLO WINERY,3180,New Amsterdam Vodka,10.94,16.99,1750.0,32413,354598.22,33938.0,581784.62,232222.54,62355.96,61966.91,227186.4,39.05,1.05,1.64
1128,BROWN-FORMAN CORP,1789,Jack Daniels Tennesse Fire,17.16,22.99,750.0,20590,353324.4,20025.0,469722.75,237927.51,15770.39,68601.68,116398.35,24.78,0.97,1.33
1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,19.11,25.99,750.0,18458,352732.38,16976.0,447608.24,227255.99,13370.66,8497.59,94875.86,21.2,0.92,1.27
3960,DIAGEO NORTH AMERICA INC,3456,Tanqueray Sterling Vodka,13.27,18.99,1750.0,26543,352225.61,25684.0,483047.16,171496.45,47193.95,257032.07,130821.55,27.08,0.97,1.37
4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,4.65,6.79,750.0,74342,345690.3,72139.0,591669.53,101451.92,8099.38,144929.24,245979.23,41.57,0.97,1.71
1128,BROWN-FORMAN CORP,1231,Jack Daniels No 7 Black,9.48,12.99,375.0,36450,345546.0,35733.0,435377.67,192455.16,14044.22,68601.68,89831.67,20.63,0.98,1.26
480,BACARDI USA INC,3344,Bombay Sapphire Gin,14.49,19.99,750.0,23798,344833.02,24620.0,516761.8,236205.7,19388.25,89286.27,171928.78,33.27,1.03,1.5
8004,SAZERAC CO INC,5191,Fireball Cinnamon Whiskey,7.93,9.99,375.0,43352,343781.36,43057.0,430139.43,167542.29,16928.97,50293.62,86358.07,20.08,0.99,1.25
3960,DIAGEO NORTH AMERICA INC,3878,Smirnoff 80 Proof,7.96,10.99,750.0,43015,342399.4,43690.0,499703.1,175166.17,34397.94,257032.07,157303.7,31.48,1.02,1.46
3960,DIAGEO NORTH AMERICA INC,3352,Ciroc Coconut Vodka,18.79,24.99,750.0,18095,340005.05,18976.0,474449.24,91916.84,14945.69,257032.07,134444.19,28.34,1.05,1.4
12546,JIM BEAM BRANDS COMPANY,3253,Gilbeys London Dry,9.08,12.49,1750.0,37423,339800.84,37497.0,463220.03,154889.61,68894.6,123880.97,123419.19,26.64,1.0,1.36
3664,WILLIAM GRANT & SONS INC,1921,Glenfiddich Special Rsv 12,52.71,67.99,1750.0,6436,339241.56,5463.0,379168.37,230498.02,10040.87,30234.42,39926.81,10.53,0.85,1.12
3960,DIAGEO NORTH AMERICA INC,4264,Capt Morgan Spiced Rum Trav,11.53,16.99,750.0,29352,338428.56,28860.0,447487.4,211607.67,22722.45,257032.07,109058.84,24.37,0.98,1.32
3960,DIAGEO NORTH AMERICA INC,2752,Johnnie Walker Black Label,26.31,38.99,750.0,12778,336189.18,13083.0,490792.17,271655.89,10306.04,257032.07,154602.99,31.5,1.02,1.46
12546,JIM BEAM BRANDS COMPANY,3997,Hornitos Plata Tequila,14.05,19.99,750.0,23835,334881.75,23007.0,474637.93,233740.73,18117.01,123880.97,139756.18,29.44,0.97,1.42
3664,WILLIAM GRANT & SONS INC,3234,Hendrick's Gin,45.92,62.99,1750.0,7290,334756.8,7465.0,467921.35,294818.1,13719.89,30234.42,133164.55,28.46,1.02,1.4
8004,SAZERAC CO INC,1767,Buffalo Trace Bourbon,19.37,24.99,750.0,17274,334597.38,16336.0,412468.64,203881.09,12865.98,50293.62,77871.26,18.88,0.95,1.23
3664,WILLIAM GRANT & SONS INC,5337,Drambuie,20.6,27.99,750.0,16167,333040.2,14262.0,394423.38,219275.17,11234.04,30234.42,61383.18,15.56,0.88,1.18
7239,REMY COINTREAU USA INC,4437,Mount Gay Eclipse,23.48,30.99,1750.0,14171,332735.08,13562.0,461672.38,235529.35,24922.55,16978.67,128937.3,27.93,0.96,1.39
1392,CONSTELLATION BRANDS INC,11213,Meiomi Pnt Nr,12.66,19.99,750.0,26190,331565.4,25652.0,503067.48,150294.92,2871.66,79528.99,171502.08,34.09,0.98,1.52
8004,SAZERAC CO INC,5299,Southern Comfort,15.26,21.99,1750.0,21713,331340.38,19895.0,412339.05,130310.43,36554.34,50293.62,80998.67,19.64,0.92,1.24
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,9415,330937.25,9148.0,444072.52,151788.57,7204.4,16978.67,113135.27,25.48,0.97,1.34
3960,DIAGEO NORTH AMERICA INC,2889,Buchanans Deluxe 12Yr Scotch,23.07,31.99,750.0,14260,328978.2,13468.0,432258.32,78540.69,10606.02,257032.07,103280.12,23.89,0.94,1.31
3960,DIAGEO NORTH AMERICA INC,3549,Ketel One Vodka,17.82,26.99,750.0,18322,326498.04,16532.0,407030.68,212090.72,13020.04,257032.07,80532.64,19.79,0.9,1.25
17035,PERNOD RICARD USA,857,Kahlua,16.17,21.99,1000.0,20165,326068.05,19674.0,462932.26,199801.36,20657.7,123780.22,136864.21,29.56,0.98,1.42
3960,DIAGEO NORTH AMERICA INC,8506,Myers Original Dark Rum,21.42,29.99,1750.0,15187,325305.54,14633.0,449036.67,198940.7,26889.58,257032.07,123731.13,27.55,0.96,1.38
4425,MARTIGNETTI COMPANIES,14672,Duckhorn Decoy Cab Svgn,11.61,21.99,750.0,27814,322920.54,27729.0,508256.95,143395.56,3105.32,144929.24,185336.41,36.47,1.0,1.57
4425,MARTIGNETTI COMPANIES,6579,J Lohr Riverstone Chard,5.8,8.99,750.0,54960,318768.0,56157.0,605967.38,121728.33,6301.71,144929.24,287199.38,47.4,1.02,1.9
3252,E & J GALLO WINERY,2164,New Amsterdam Gin,12.14,16.99,1750.0,26071,316501.94,24495.0,431674.05,208640.77,45007.59,61966.91,115172.11,26.68,0.94,1.36
2000,SOUTHERN WINE & SPIRITS NE,27854,F Coppola Black Label Claret,10.2,14.99,750.0,30869,314863.8,30768.0,443192.12,129556.42,3445.72,19016.59,128328.32,28.96,1.0,1.41
8112,MOET HENNESSY USA INC,3682,Belvedere Vodka,16.66,22.99,750.0,18848,314007.68,17869.0,413944.31,199630.16,14073.02,48347.26,99936.63,24.14,0.95,1.32
9552,M S WALKER INC,7878,Allens Coffee Brandy,9.99,15.99,1750.0,31200,311688.0,31160.0,471064.4,117338.98,57256.32,55551.82,159376.4,33.83,1.0,1.51
2561,EDRINGTON AMERICAS,1634,The Famous Grouse,20.73,29.99,1750.0,15031,311592.63,14614.0,444949.86,224519.45,26854.42,9654.5,133357.23,29.97,0.97,1.43
12546,JIM BEAM BRANDS COMPANY,3444,Hornitos Plata Tequila,29.13,39.99,1750.0,10636,309826.68,10362.0,375689.38,242129.64,19042.86,123880.97,65862.7,17.53,0.97,1.21
17035,PERNOD RICARD USA,2426,The Glenlivet 15Yr FrenchOak,41.59,51.99,750.0,7445,309637.55,7445.0,413475.55,252067.74,5866.5,123780.22,103838.0,25.11,1.0,1.34
1392,CONSTELLATION BRANDS INC,32915,Kim Crawford Svgn Bl Marlbro,9.99,14.99,750.0,30842,308111.58,30869.0,472099.31,126472.2,3459.25,79528.99,163987.73,34.74,1.0,1.53
